date,exchange,fromSymbol,toSymbol,close,high,low,open,volumefrom,volumeto
2019-07-21,HitBTC,STEEM,EUR,0.4,0.4,0.4,0.4,0,0
2019-07-21,HitBTC,STEEM,BTC,0.00002327,0.00002357,0.00002307,0.00002308,1437501.4,33.45
2019-07-21,HitBTC,SWM,ETH,0.0003309,0.0003633,0.0001934,0.0003177,5061.8,1.507
2019-07-21,HitBTC,ADH,BTC,1.3e-7,1.3e-7,1.3e-7,1.3e-7,0,0
2019-07-21,HitBTC,NIM,ETH,0.00000371,0.00000378,0.00000325,0.00000376,896300,3.14
2019-07-21,HitBTC,HIRE,ETH,0.0000442,0.0000442,0.0000442,0.0000442,0,0
2019-07-21,HitBTC,ADH,ETH,0.00000592,0.00000592,0.00000592,0.00000592,0,0
2019-07-21,HitBTC,GNX,ETH,0.0001054,0.0001425,0.00009527,0.0000968,7213,0.9468
2019-07-21,HitBTC,SWM,BTC,0.00000716,0.00000785,0.00000642,0.0000074,1679579.2,12.37
2019-07-21,HitBTC,PCL,BTC,3.9e-7,3.9e-7,3.9e-7,3.9e-7,0,0
2019-07-21,HitBTC,OCN,BTC,1.6e-7,1.6e-7,1.5e-7,1.6e-7,37820,0.005977
2019-07-21,HitBTC,OCN,ETH,0.00000806,0.0000081,0.00000336,0.00000696,26390,0.1555
2019-07-21,HitBTC,VOCO,USD,0.00001231,0.00001451,0.00000876,0.00000891,403597800,4593.64
2019-07-21,HitBTC,VOCO,BTC,1e-9,1e-9,8e-10,8e-10,738659200,0.7956
2019-07-21,HitBTC,PCL,ETH,0.0000106,0.0000106,0.0000106,0.0000106,0,0
2019-07-21,HitBTC,ARDR,USD,0.066,0.0688,0.066,0.0688,598,40.3
2019-07-21,HitBTC,BANCA,USD,0.000053,0.00005512,0.00004964,0.00005512,1933000,99.46
2019-07-21,HitBTC,BANCA,ETH,2.4e-7,2.4e-7,2.3e-7,2.3e-7,173000,0.04012
2019-07-21,HitBTC,BANCA,BTC,5e-9,5e-9,5e-9,5e-9,8581000,0.04195
2019-07-21,HitBTC,LCC,BTC,8.2e-7,9.6e-7,7.3e-7,9.6e-7,71123,0.0562
2019-07-21,HitBTC,BCD,USD,0.816,0.8734,0.7634,0.8734,8.1,6.69
2019-07-21,HitBTC,BCD,BTC,0.00007523,0.00008237,0.00007508,0.00008237,762.3,0.0594
2019-07-21,HitBTC,NXC,BTC,8e-8,8e-8,8e-8,8e-8,0,0
2019-07-21,HitBTC,VOCO,ETH,5e-8,6e-8,4e-8,4e-8,222312500,10.73
2019-07-21,HitBTC,BTCB,BTC,1,1,1,1,0,0
2019-07-21,HitBTC,CCL,USD,0.000535,0.000535,0.000535,0.000535,0,0
2019-07-21,HitBTC,PIX,BTC,3e-7,3e-7,2.8e-7,3e-7,2510,0.0007297
2019-07-21,HitBTC,PIX,ETH,0.00001308,0.00001308,0.00001278,0.00001278,20,0.0002616
2019-07-21,HitBTC,ARDR,BTC,0.00000627,0.00000644,0.00000623,0.00000632,1152195,7.295
2019-07-21,HitBTC,CCL,ETH,0.0000022,0.0000022,0.0000022,0.0000022,0,0
2019-07-21,HitBTC,DGD,BTC,0.001805,0.001974,0.00175,0.00177,206.96,0.3964
2019-07-21,HitBTC,SUR,USDT,0.5704,0.5704,0.5704,0.5704,0,0
2019-07-21,HitBTC,CHX,ETH,0.000555,0.000555,0.000555,0.000555,0,0
2019-07-21,HitBTC,DOV,BTC,1.2e-7,1.2e-7,1.1e-7,1.1e-7,177480,0.02112
2019-07-21,HitBTC,DOV,ETH,0.00000588,0.00000588,0.00000453,0.00000504,5490,0.02992
2019-07-21,HitBTC,CHX,USD,0.1553,0.1553,0.1553,0.1553,0,0
2019-07-21,HitBTC,CHX,BTC,0.00001719,0.00001719,0.00001719,0.00001719,0,0
2019-07-21,HitBTC,SUR,BTC,0.0000553,0.0000553,0.0000553,0.0000553,0,0
2019-07-21,HitBTC,KBC,BTC,0.00000303,0.00000318,0.00000295,0.00000296,2834975,8.627
2019-07-21,HitBTC,KBC,ETH,0.0001424,0.0001468,0.0001356,0.0001374,221038,31.46
2019-07-21,HitBTC,PITCH,BTC,4e-8,4e-8,4e-8,4e-8,30600,0.001188
2019-07-21,HitBTC,SUR,ETH,0.00317,0.00317,0.00317,0.00317,0,0
2019-07-21,HitBTC,WILD,BTC,5.5e-7,5.5e-7,5.5e-7,5.5e-7,0,0
2019-07-21,HitBTC,UUU,BTC,7.2e-7,8.6e-7,6.7e-7,8.1e-7,762100,0.5737
2019-07-21,HitBTC,QCN,BTC,0.000002,0.000002,0.000002,0.000002,0,0
2019-07-21,HitBTC,UUU,ETH,0.0000335,0.0005503,0.00003144,0.00003762,63300,2.472
2019-07-21,HitBTC,FTX,ETH,0.0001075,0.0001249,0.0001067,0.000113,68,0.007688
2019-07-21,HitBTC,PRO,BTC,0.00001461,0.00001495,0.00001437,0.00001449,973.7,0.01418
2019-07-21,HitBTC,FTX,BTC,0.0000024,0.00000264,0.0000024,0.0000024,1361,0.003385
2019-07-21,HitBTC,ETHOS,ETH,0.0005261,0.0005649,0.000519,0.0005383,34,0.01797
2019-07-21,HitBTC,ETHOS,BTC,0.00001142,0.00001194,0.00001102,0.00001183,46,0.0005191
2019-07-21,HitBTC,MKR,USD,564.1,580.89,547.34,563.11,3.849,2135.88
2019-07-21,HitBTC,MKR,BTC,0.05351,0.05837,0.05206,0.05243,30.26,1.635
2019-07-21,HitBTC,MKR,DAI,554.97,562.23,554.97,562.23,0.2647,147.08
2019-07-21,HitBTC,PITCH,ETH,0.00000182,0.00000183,0.00000182,0.00000183,11300,0.02057
2019-07-21,HitBTC,ETHOS,USDT,0.1298,0.1298,0.1295,0.1295,3.5,0.4541
2019-07-21,HitBTC,MIOTA,ETH,0.001398,0.001426,0.00139,0.001396,2638285.5,3718.63
2019-07-21,HitBTC,MKR,ETH,2.483,2.542,2.442,2.448,2.58,6.385
2019-07-21,HitBTC,MIOTA,BTC,0.00002974,0.00003036,0.00002955,0.00002963,10431231.4,312.02
2019-07-21,HitBTC,TAAS,ETH,0.005052,0.005052,0.005052,0.005052,0,0
2019-07-21,HitBTC,MIOTA,USD,0.3143,0.3251,0.3076,0.3182,2335814.3,737697.87
2019-07-21,HitBTC,TAAS,BTC,0.0001549,0.0001549,0.0001549,0.0001549,0,0
2019-07-21,HitBTC,PRO,ETH,0.0006699,0.0007134,0.0006552,0.0007133,72.8,0.05075
2019-07-21,HitBTC,STORJ,USD,0.1799,0.1809,0.1748,0.1809,5.7,1.006
2019-07-21,HitBTC,STORJ,ETH,0.0007731,0.0007891,0.0007566,0.0007601,76.7,0.05964
2019-07-21,HitBTC,STORJ,BTC,0.00001644,0.00001684,0.00001581,0.00001581,25.7,0.0004262
2019-07-21,HitBTC,GUP,BTC,0.000001,0.00000103,9.9e-7,9.9e-7,159017,0.1584
2019-07-21,HitBTC,RVT,BTC,0.0000021,0.00000239,0.000002,0.000002,2551,0.005251
2019-07-21,HitBTC,XAUR,ETH,0.0001295,0.0001423,0.0001293,0.0001293,23,0.003107
2019-07-21,HitBTC,KNC,BTC,0.00001787,0.000018,0.00001669,0.00001669,175.3,0.003099
2019-07-21,HitBTC,BOS,BTC,0.00000362,0.00000362,0.00000269,0.00000335,220,0.0007557
2019-07-21,HitBTC,KNC,ETH,0.0008052,0.0008052,0.0007916,0.0007916,0.6,0.0004831
2019-07-21,HitBTC,KNC,USD,0.1831,0.1844,0.1831,0.1844,37.4,6.849
2019-07-21,HitBTC,XAUR,BTC,0.00000287,0.000003,0.00000277,0.00000287,2076,0.006013
2019-07-21,HitBTC,DCN,USDT,0.0000412,0.00004156,0.00004,0.00004127,19616000,799.79
2019-07-21,HitBTC,DCN,ETH,1.8e-7,1.8e-7,1.8e-7,1.8e-7,15326000,2.786
2019-07-21,HitBTC,DCN,BTC,4e-9,4e-9,4e-9,4e-9,25808000,0.09974
2019-07-21,HitBTC,PLA,USD,0.0008476,0.0008609,0.000796,0.0008609,8185,6.518
2019-07-21,HitBTC,BPX,BTC,1.2e-7,1.2e-7,1.2e-7,1.2e-7,0,0
2019-07-21,HitBTC,PLA,ETH,0.00000366,0.00000366,0.00000354,0.00000354,4757,0.01706
2019-07-21,HitBTC,PLA,BTC,8e-8,8e-8,7e-8,8e-8,38398,0.002911
2019-07-21,HitBTC,OTN,BTC,0.00000402,0.00000402,0.00000402,0.00000402,0,0
2019-07-21,HitBTC,VEO,BTC,0.009993,0.009993,0.006502,0.006502,2.51,0.02303
2019-07-21,HitBTC,DIM,USDT,0.000348,0.00039,0.0003415,0.00039,24380,9.222
2019-07-21,HitBTC,DIM,ETH,0.00000157,0.0000017,0.00000155,0.0000017,3060,0.00495
2019-07-21,HitBTC,DIM,BTC,3e-8,4e-8,3e-8,4e-8,435380,0.01532
2019-07-21,HitBTC,VIBE,BTC,0.00000206,0.0000021,0.000002,0.000002,1325,0.002775
2019-07-21,HitBTC,LOCK,USDT,0.46,0.4999,0.4408,0.4998,478.26,220.05
2019-07-21,HitBTC,LOCK,ETH,0.002174,0.002179,0.00205,0.002076,54053.42,113.66
2019-07-21,HitBTC,LOCK,BTC,0.00004589,0.00004641,0.00004327,0.00004439,259572.11,11.59
2019-07-21,HitBTC,RPM,BTC,4.9e-7,4.9e-7,4.9e-7,4.9e-7,0,0
2019-07-21,HitBTC,SKIN,BTC,0.00000122,0.00000122,0.00000122,0.00000122,0,0
2019-07-21,HitBTC,HRB,ETH,0.042,0.042,0.042,0.042,0,0
2019-07-21,HitBTC,RPM,ETH,0.0000158,0.0000158,0.0000158,0.0000158,0,0
2019-07-21,HitBTC,SENT,ETH,0.00000792,0.00000868,0.00000755,0.00000757,1176890,9.888
2019-07-21,HitBTC,SENT,BTC,1.7e-7,1.8e-7,1.6e-7,1.7e-7,1000010,0.1769
2019-07-21,HitBTC,FCN,BTC,0.0000104,0.0000104,0.0000104,0.0000104,0,0
2019-07-21,HitBTC,ZSC,ETH,0.00000513,0.00000513,0.00000513,0.00000513,0,0
2019-07-21,HitBTC,ZSC,USDT,0.001113,0.001113,0.001113,0.001113,0,0
2019-07-21,HitBTC,ZSC,BTC,1.1e-7,1.1e-7,1.1e-7,1.1e-7,0,0
2019-07-21,HitBTC,SENT,USDT,0.001894,0.001894,0.0017,0.00189,627760,1186.11
2019-07-21,HitBTC,CVC,USDT,0.04114,0.04114,0.04114,0.04114,0,0
2019-07-21,HitBTC,CVCOIN,ETH,0.0006554,0.0006554,0.0006553,0.0006553,0.1,0.00006554
2019-07-21,HitBTC,CVCOIN,BTC,0.00001452,0.0000146,0.000014,0.000014,224.9,0.003186
2019-07-21,HitBTC,CVCOIN,USD,0.1407,0.1484,0.1398,0.142,42.7,6.074
2019-07-21,HitBTC,ATS,ETH,0.00001,0.00001,0.00001,0.00001,0,0
2019-07-21,HitBTC,ATS,BTC,3e-7,3e-7,3e-7,3e-7,0,0
2019-07-21,HitBTC,STQ,USD,0.00009621,0.000103,0.00009076,0.000098,1909900,184.37
2019-07-21,HitBTC,STQ,ETH,4.2e-7,4.5e-7,4e-7,4e-7,5035700,2.171
2019-07-21,HitBTC,BTX,BTC,0.000035,0.000038,0.000035,0.000038,2246.6,0.07998
2019-07-21,HitBTC,NEXO,ETH,0.0004411,0.0004426,0.0004222,0.0004426,503,0.2185
2019-07-21,HitBTC,NEXO,USD,0.09484,0.1025,0.09482,0.1025,717,69.03
2019-07-21,HitBTC,BTX,USDT,0.38,0.4745,0.3742,0.4745,67.6,25.71
2019-07-21,HitBTC,EMC,ETH,0.0004324,0.00045,0.0003444,0.0003748,3138.6,1.136
2019-07-21,HitBTC,NEXO,BTC,0.00000902,0.0000094,0.00000897,0.00000929,130367,1.192
2019-07-21,HitBTC,INDI,BTC,0.0000014,0.0000014,0.0000014,0.0000014,0,0
2019-07-21,HitBTC,EMC,USDT,0.07929,0.1141,0.07929,0.0847,8084.1,774.31
2019-07-21,HitBTC,EMC,BTC,0.00000781,0.00000962,0.0000073,0.000008,28780.4,0.2247
2019-07-21,HitBTC,FUN,ETH,0.00001543,0.00001571,0.00001472,0.00001503,7540,0.1132
2019-07-21,HitBTC,UTK,BTC,0.00000304,0.00000316,0.00000301,0.00000306,12502,0.03826
2019-07-21,HitBTC,FUN,BTC,3.2e-7,3.3e-7,3.2e-7,3.2e-7,239070,0.07657
2019-07-21,HitBTC,PROC,BTC,9e-8,1e-7,8e-8,1e-7,1930900,0.1614
2019-07-21,HitBTC,UTK,USD,0.03048,0.03236,0.03048,0.03193,113,3.496
2019-07-21,HitBTC,TAU,BTC,0.00000133,0.0000014,0.00000109,0.0000014,80,0.0001039
2019-07-21,HitBTC,FUN,USDT,0.003462,0.003591,0.003262,0.003456,108420,374.44
2019-07-21,HitBTC,ARN,BTC,0.0000253,0.00002548,0.00002463,0.00002494,3679.8,0.09184
2019-07-21,HitBTC,ARN,ETH,0.001143,0.001197,0.001133,0.001188,6.5,0.007532
2019-07-21,HitBTC,COIN,BTC,0.0000384,0.0000384,0.0000384,0.0000384,0,0
2019-07-21,HitBTC,COIN,ETH,0.001323,0.001323,0.001323,0.001323,0,0
2019-07-21,HitBTC,UTK,ETH,0.0001406,0.0001456,0.0001399,0.0001425,39,0.005512
2019-07-21,HitBTC,COIN,USD,0.213,0.213,0.213,0.213,0,0
2019-07-21,HitBTC,MAN,ETH,0.0002572,0.0002674,0.0002435,0.000253,170,0.04215
2019-07-21,HitBTC,PHX,BTC,0.00000146,0.00000161,0.00000137,0.0000015,246505,0.3604
2019-07-21,HitBTC,STQ,BTC,9e-9,1e-8,8e-9,8e-9,11886200,0.1078
2019-07-21,HitBTC,KIND,BTC,1.8e-7,2.1e-7,1.8e-7,2e-7,70569,0.01289
2019-07-21,HitBTC,KIND,ETH,0.00000967,0.00001141,0.00000858,0.00001141,2798,0.02446
2019-07-21,HitBTC,BET,ETH,0.00007892,0.00008119,0.000075,0.0000751,105903,8.316
2019-07-21,HitBTC,GBX,BTC,0.0000042,0.00000449,0.0000039,0.00000416,12450,0.05327
2019-07-21,HitBTC,DAOC,BTC,0.00000168,0.00000168,0.00000162,0.00000162,1711,0.002827
2019-07-21,HitBTC,GBX,USD,0.04395,0.04749,0.04104,0.0463,1433,62.84
2019-07-21,HitBTC,GBX,ETH,0.0001895,0.0002028,0.0001796,0.000189,304.6,0.05698
2019-07-21,HitBTC,PPC,USDT,0.2869,0.303,0.284,0.2952,8565.7,2514.03
2019-07-21,HitBTC,DLT,BTC,0.00000575,0.00000576,0.0000057,0.0000057,0.2,0.00000115
2019-07-21,HitBTC,DADI,ETH,0.0002506,0.0002506,0.0002465,0.0002465,10,0.002506
2019-07-21,HitBTC,DADI,USDT,0.05291,0.05291,0.05291,0.05291,0,0
2019-07-21,HitBTC,PLU,BTC,0.0001325,0.000164,0.0001005,0.0001047,2665.9,0.325
2019-07-21,HitBTC,PLU,ETH,0.006176,0.00665,0.004723,0.004867,2738.9,15.34
2019-07-21,HitBTC,DADI,BTC,0.00000565,0.00000599,0.00000533,0.00000599,79,0.000449
2019-07-21,HitBTC,XMO,USDT,0.4381,0.4381,0.4381,0.4381,0,0
2019-07-21,HitBTC,XMO,ETH,0.004194,0.004194,0.004194,0.004194,0,0
2019-07-21,HitBTC,XMO,BTC,0.000127,0.000127,0.000127,0.000127,0,0
2019-07-21,HitBTC,DAG,ETH,0.00001209,0.00001587,0.00001041,0.00001041,12180,0.1692
2019-07-21,HitBTC,DAG,BTC,2.6e-7,3.1e-7,2.3e-7,2.3e-7,15850,0.004318
2019-07-21,HitBTC,TKA,ETH,0.00001099,0.00001099,0.00001099,0.00001099,0,0
2019-07-21,HitBTC,PPC,BTC,0.00002722,0.00002849,0.00002715,0.00002758,18031.3,0.5027
2019-07-21,HitBTC,TKA,USD,0.001384,0.001384,0.001384,0.001384,0,0
2019-07-21,HitBTC,DCR,ETH,0.1281,0.1281,0.1281,0.1281,0,0
2019-07-21,HitBTC,DCR,BTC,0.0026,0.002743,0.0026,0.002734,0.011,0.00002875
2019-07-21,HitBTC,DCR,USD,27.52,27.52,27.52,27.52,0,0
2019-07-21,HitBTC,STAR,ETH,0.0000047,0.00000553,0.00000462,0.0000053,1113940,5.9
2019-07-21,HitBTC,TIX,ETH,0.00001599,0.000016,0.00001502,0.00001502,1960,0.03132
2019-07-21,HitBTC,TKA,BTC,4e-7,4e-7,4e-7,4e-7,0,0
2019-07-21,HitBTC,SALT,ETH,0.0007313,0.0007999,0.0005865,0.0006383,738.5,0.4924
2019-07-21,HitBTC,SALT,BTC,0.00001669,0.00001782,0.00001251,0.000013,26566.7,0.4315
2019-07-21,HitBTC,ARCT,BTC,1.7e-7,1.7e-7,1.7e-7,1.7e-7,0,0
2019-07-21,HitBTC,HBT,ETH,0.00044,0.00044,0.0004347,0.0004347,0.1,0.000044
2019-07-21,HitBTC,ARCT,USD,0.00061,0.00061,0.00061,0.00061,0,0
2019-07-21,HitBTC,AEON,BTC,0.000051,0.000051,0.00004637,0.00004637,43.6,0.002105
2019-07-21,HitBTC,BRD,ETH,0.001181,0.001214,0.0009711,0.001214,299.1,0.2985
2019-07-21,HitBTC,BRD,BTC,0.00002514,0.0000265,0.00002249,0.0000265,278.2,0.006311
2019-07-21,HitBTC,KEY,ETH,0.00000919,0.00001512,0.00000819,0.00000837,290,0.003798
2019-07-21,HitBTC,KEY,BTC,2.1e-7,2.2e-7,1.8e-7,1.8e-7,42090,0.008449
2019-07-21,HitBTC,IDH,BTC,0.0000012,0.0000014,8.7e-7,8.9e-7,1536410,1.808
2019-07-21,HitBTC,IDH,ETH,0.00005664,0.000075,0.000041,0.00004361,1264080,73.15
2019-07-21,HitBTC,BUBO,USDT,0.001217,0.001217,0.001217,0.001217,0,0
2019-07-21,HitBTC,BUBO,BTC,1.4e-7,1.4e-7,1.4e-7,1.4e-7,0,0
2019-07-21,HitBTC,BUBO,ETH,0.00000488,0.00000488,0.00000488,0.00000488,0,0
2019-07-21,HitBTC,SVD,ETH,0.00000134,0.00000135,0.00000113,0.00000113,26300,0.0332
2019-07-21,HitBTC,SVD,USD,0.0003363,0.0003363,0.0002882,0.0003363,59300,18.29
2019-07-21,HitBTC,SVD,BTC,3e-8,3e-8,3e-8,3e-8,1050100,0.03073
2019-07-21,HitBTC,BKX,BTC,0.00000113,0.00000127,0.00000113,0.00000118,15083,0.01815
2019-07-21,HitBTC,THEMIS,BTC,0.00000165,0.00000218,0.000001,0.00000111,139030,0.1773
2019-07-21,HitBTC,BNT,USDT,0.5016,0.5131,0.4866,0.509,210840.4,105363.67
2019-07-21,HitBTC,QVT,ETH,0.00005,0.00005,0.00005,0.00005,0,0
2019-07-21,HitBTC,PPT,ETH,0.003158,0.003288,0.003158,0.003251,639.19,2.063
2019-07-21,HitBTC,PPT,BTC,0.00006739,0.00006973,0.00006729,0.00006778,2880.32,0.1965
2019-07-21,HitBTC,INK,USD,0.0066,0.0066,0.006161,0.006161,70,0.458
2019-07-21,HitBTC,BAT,USD,0.2483,0.2579,0.2419,0.2541,8186.1,2010.46
2019-07-21,HitBTC,BTCA,BTC,1e-7,1e-7,1e-7,1e-7,0,0
2019-07-21,HitBTC,BTCA,USDT,0.00036,0.00036,0.00036,0.00036,0,0
2019-07-21,HitBTC,BTCA,ETH,0.000001,0.000001,0.000001,0.000001,0,0
2019-07-21,HitBTC,INK,ETH,0.00002698,0.00002698,0.00002698,0.00002698,0,0
2019-07-21,HitBTC,BAT,ETH,0.001101,0.001123,0.001091,0.001123,470.1,0.5205
2019-07-21,HitBTC,INK,BTC,6.2e-7,6.2e-7,6e-7,6e-7,70,0.00004354
2019-07-21,HitBTC,BAT,BTC,0.00002344,0.00002398,0.00002302,0.00002372,146401.1,3.439
2019-07-21,HitBTC,BNT,ETH,0.002204,0.002204,0.002204,0.002204,0,0
2019-07-21,HitBTC,BNT,BTC,0.00004738,0.00004773,0.00004687,0.00004734,161277.7,7.622
2019-07-21,HitBTC,IOST,USD,0.009133,0.009823,0.006894,0.009333,500860,4512.33
2019-07-21,HitBTC,SOC,BTC,4e-7,4.3e-7,4e-7,4.1e-7,80060,0.03308
2019-07-21,HitBTC,IOST,BTC,8.6e-7,9.1e-7,8.3e-7,8.5e-7,17417500,15.12
2019-07-21,HitBTC,RNTB,ETH,5.2e-7,5.2e-7,5.2e-7,5.2e-7,0,0
2019-07-21,HitBTC,GNT,BTC,0.00000635,0.00000668,0.00000612,0.00000612,1374302,8.803
2019-07-21,HitBTC,ORME,ETH,0.0001811,0.0001827,0.0001436,0.000154,6619.9,1.059
2019-07-21,HitBTC,GNT,ETH,0.0002976,0.00033,0.0002882,0.0002897,177090,53.73
2019-07-21,HitBTC,GNT,USD,0.06733,0.07186,0.06504,0.06603,93873,6304.81
2019-07-21,HitBTC,TKN,BTC,0.00003684,0.00004044,0.00003683,0.00003714,308.8,0.01138
2019-07-21,HitBTC,NAVI,ETH,0.00000231,0.00000246,0.00000231,0.00000246,41210,0.09599
2019-07-21,HitBTC,ATB,USDT,0.017,0.017,0.017,0.017,0,0
2019-07-21,HitBTC,NAVI,BTC,6e-8,6e-8,5e-8,5e-8,34060,0.001809
2019-07-21,HitBTC,ATB,ETH,0.00011,0.00011,0.00011,0.00011,0,0
2019-07-21,HitBTC,ATB,BTC,0.00001,0.00001,0.00001,0.00001,0,0
2019-07-21,HitBTC,GRMD,BTC,8e-7,8e-7,8e-7,8e-7,0,0
2019-07-21,HitBTC,SNM,BTC,0.0000059,0.0000059,0.0000059,0.0000059,0,0
2019-07-21,HitBTC,CVT,USD,0.0067,0.006987,0.003496,0.003496,2190,11.58
2019-07-21,HitBTC,CVT,BTC,4.3e-7,4.6e-7,4e-7,4e-7,1980,0.0008633
2019-07-21,HitBTC,AUC,BTC,6.2e-7,7.3e-7,5.3e-7,7.2e-7,15966,0.01014
2019-07-21,HitBTC,CVT,ETH,0.0000202,0.00002022,0.00001859,0.00001859,1370,0.02769
2019-07-21,HitBTC,ORME,BTC,0.00000366,0.00000369,0.00000311,0.00000321,414382.6,1.378
2019-07-21,HitBTC,PQT,USDT,0.7974,0.7974,0.7974,0.7974,0,0
2019-07-21,HitBTC,AUC,ETH,0.00002899,0.00003498,0.00002224,0.00003498,1369,0.04353
2019-07-21,HitBTC,SAN,ETH,0.004478,0.004478,0.004478,0.004478,0,0
2019-07-21,HitBTC,LDC,BTC,3e-8,3e-8,3e-8,3e-8,0,0
2019-07-21,HitBTC,SNM,ETH,0.000185,0.000185,0.000185,0.000185,0,0
2019-07-21,HitBTC,COV,BTC,0.00000925,0.000015,0.00000671,0.00000776,2197.2,0.02393
2019-07-21,HitBTC,NOAH,BTC,3e-8,3e-8,2e-8,3e-8,635327900,17.14
2019-07-21,HitBTC,COV,ETH,0.0008629,0.0008634,0.000305,0.0003754,727.4,0.2525
2019-07-21,HitBTC,CCT,ETH,0.00012,0.00012,0.00012,0.00012,0,0
2019-07-21,HitBTC,NOAH,ETH,0.00000126,0.00000137,0.00000115,0.00000132,7781200,9.79
2019-07-21,HitBTC,NOAH,USDT,0.0002809,0.00031,0.000267,0.000301,66041700,18686.32
2019-07-21,HitBTC,WIZ,USDT,0.01804,0.02023,0.016,0.01976,486,8.357
2019-07-21,HitBTC,WIZ,ETH,0.0000801,0.00008605,0.00007628,0.00008605,303,0.02367
2019-07-21,HitBTC,FYN,ETH,0.0009,0.0009,0.0009,0.0009,0,0
2019-07-21,HitBTC,MITH,ETH,0.0001224,0.0001227,0.0001187,0.000121,3756,0.4597
2019-07-21,HitBTC,OAK,ETH,7.1e-7,7.1e-7,7.1e-7,7.1e-7,0,0
2019-07-21,HitBTC,SC,BTC,2.8e-7,2.8e-7,2.8e-7,2.8e-7,153827630,42.86
2019-07-21,HitBTC,WIZ,BTC,0.00000167,0.00000184,0.00000162,0.00000184,3347,0.005633
2019-07-21,HitBTC,MITH,USDT,0.02671,0.02767,0.02636,0.02756,886,24.01
2019-07-21,HitBTC,MITH,BTC,0.00000256,0.00000261,0.00000253,0.00000258,10707,0.0274
2019-07-21,HitBTC,CAPP,USDT,0.086,0.086,0.086,0.086,0,0
2019-07-21,HitBTC,WBTC,ETH,54.23,54.23,37.86,37.86,0.00273,0.1481
2019-07-21,HitBTC,CAPP,BTC,0.000005,0.000005,0.000005,0.000005,0,0
2019-07-21,HitBTC,CAPP,ETH,0.000126,0.000126,0.000126,0.000126,0,0
2019-07-21,HitBTC,BAS,ETH,0.000003,0.000003,0.000003,0.000003,0,0
2019-07-21,HitBTC,DIT,BTC,2.8e-7,3.2e-7,2.8e-7,2.9e-7,174600,0.05171
2019-07-21,HitBTC,DIT,ETH,0.00001313,0.0000158,0.00001313,0.0000136,28900,0.4343
2019-07-21,HitBTC,SUB,USDT,0.01925,0.0221,0.01743,0.0202,200,4.126
2019-07-21,HitBTC,SUB,BTC,0.00000195,0.00000196,0.00000184,0.0000019,9230,0.01754
2019-07-21,HitBTC,SUB,ETH,0.0000875,0.000094,0.0000875,0.00008849,10513,0.944
2019-07-21,HitBTC,AXPR,BTC,6.3e-7,0.0000012,6e-7,6.3e-7,37920,0.02958
2019-07-21,HitBTC,OTX,BTC,0.0000014,0.0000014,0.0000014,0.0000014,0,0
2019-07-21,HitBTC,AXPR,ETH,0.00002807,0.00005,0.0000256,0.0000256,7640,0.2768
2019-07-21,HitBTC,TEL,BTC,5e-8,6e-8,5e-8,5e-8,19148900,1.033
2019-07-21,HitBTC,TEL,ETH,0.00000244,0.00000265,0.00000229,0.00000229,948600,2.319
2019-07-21,HitBTC,EDO,BTC,0.00007431,0.0000758,0.00007112,0.00007173,123943.7,9.073
2019-07-21,HitBTC,MYB,ETH,0.0000033,0.0000033,0.0000033,0.0000033,0,0
2019-07-21,HitBTC,EDO,USDT,0.7852,0.7987,0.7658,0.7728,139948.8,108787.32
2019-07-21,HitBTC,EDO,ETH,0.003537,0.003571,0.003432,0.003432,6,0.02089
2019-07-21,HitBTC,CPAY,ETH,0.00008604,0.0001002,0.00008604,0.00009001,3005,0.2702
2019-07-21,HitBTC,AUTO,BTC,1.2e-7,1.2e-7,8e-8,8e-8,69660,0.007778
2019-07-21,HitBTC,PNT,ETH,0.00000114,0.00000117,6.1e-7,6.1e-7,833700,0.9082
2019-07-21,HitBTC,TRUE,BTC,0.00004,0.00004001,0.000038,0.000038,9.3,0.000372
2019-07-21,HitBTC,PNT,BTC,2e-8,2e-8,2e-8,2e-8,2600,0.00005887
2019-07-21,HitBTC,USE,ETH,0.00000674,0.00000674,0.00000672,0.00000674,360,0.002423
2019-07-21,HitBTC,USE,BTC,1.4e-7,1.4e-7,1.4e-7,1.4e-7,16370,0.002284
2019-07-21,HitBTC,MYST,BTC,0.00000519,0.00000523,0.00000519,0.00000523,10,0.0000519
2019-07-21,HitBTC,LEND,BTC,4.7e-7,4.9e-7,4.4e-7,4.5e-7,31768,0.01445
2019-07-21,HitBTC,LEND,ETH,0.00002229,0.000025,0.00002107,0.00002184,2189,0.04903
2019-07-21,HitBTC,DAN,BTC,4.8e-7,5e-7,4.8e-7,5e-7,480,0.0002322
2019-07-21,HitBTC,TKR,ETH,0.00001,0.00001,0.00001,0.00001,0,0
2019-07-21,HitBTC,STRAT,ETH,0.002521,0.002591,0.002507,0.002576,948.8,2.432
2019-07-21,HitBTC,SCC,BTC,5e-8,5e-8,5e-8,5e-8,1231700,0.06372
2019-07-21,HitBTC,ELF,BTC,0.00001241,0.00001276,0.00001223,0.00001251,9817.1,0.1223
2019-07-21,HitBTC,ELF,USD,0.1349,0.19,0.1134,0.1344,273.1,35.65
2019-07-21,HitBTC,KRM,USD,0.0005301,0.0005301,0.0005301,0.0005301,0,0
2019-07-21,HitBTC,STRAT,BTC,0.00005383,0.00005489,0.00005334,0.00005483,1748381.2,94.71
